Date,AMPM,Region.Label,Study.Area,Sample.Label,Area,Effort,Temperature,Weather,Start_time,End_time,Object,Distance,Comments
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,15,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,20,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,30,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,5,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,30,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,10,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,15,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,25,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,35,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,40,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,House crow,40,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Olive backed sunbird,15,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Rock dove,40,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Rock dove,30,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Rock dove,40,
18/05/2022,AM,Singapore ,Changi Village,C1,8.441357,0.102,27.7,clear;hot;humid,07:19,07:24,Rock dove,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,House crow,10,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,House crow,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,House crow,35,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Rock dove,5,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Tanimbar corella,30,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,5,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,5,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,5,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Javan myna,25,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Olive backed sunbird,10,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Rock dove,40,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Rock dove,5,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Rock dove,10,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Common myna,15,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Oriental magpie robin,5,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Asian Koel,25,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Collared Kingfisher,35,
18/05/2022,AM,Singapore ,Changi Village,C2,8.441357,0.099,27.7,clear;hot;humid,07:25,07:30,Tanimbar corella,24,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Asian glossy starling,5,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Asian glossy starling,20,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Asian glossy starling,20,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,House crow,40,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,House crow,5,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,House crow,15,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,House crow,30,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Oriental magpie robin,20,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Oriental magpie robin,30,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Oriental magpie robin,15,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Javan myna,10,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Javan myna,30,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Javan myna,30,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Red-breasted parakeet,25,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Red-breasted parakeet,30,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Red-breasted parakeet,5,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Red-breasted parakeet,30,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Malaysian pied fantail,20,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Rock dove,35,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,House sparrow,25,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Common myna,5,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Common myna,10,
18/05/2022,AM,Singapore ,Changi Village,C3,8.441357,0.141,27.7,clear;hot;humid,07:31,07:36,Common myna,25,
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,40,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,40,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,40,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,40,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,15,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Rock dove,15,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,50,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Red-breasted parakeet,55,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Cream vented bulbul,30,Tree creeper like
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,15,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Javan myna,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,House crow,35,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,House crow,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,House crow,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,House crow,15,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,House crow,15,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,House crow,15,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Asian glossy starling,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Asian glossy starling,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Asian glossy starling,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Asian glossy starling,50,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Asian glossy starling,50,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C4,8.441357,0.112,27.7,clear;hot;humid,07:37,07:42,Asian glossy starling,50,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,35,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,35,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,35,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,35,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,25,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Javan myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,House crow,5,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,House crow,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,House crow,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,House crow,30,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Common myna,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Common myna,10,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Common myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Common myna,20,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Collared Kingfisher,45,Hawker center very active; trays of food being picked at 
18/05/2022,AM,Singapore ,Changi Village,C5,8.441357,0.126,27.7,clear;hot;humid,07:44,07:49,Black naped oriole,5,Hawker center very active; trays of food being picked at 
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,15,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,5,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Red-breasted parakeet,25,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Tanimbar corella,35,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,40,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,45,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,35,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,35,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,35,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,Javan myna,10,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C1,8.441357,0.102,32.5,cloudy;humid,16:28,16:33,House crow,20,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,15,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,10,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,30,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,10,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,10,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,40,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Red-breasted parakeet,5,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Javan myna,35,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Javan myna,25,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Oriental magpie robin,25,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,Common flameback,20,Low traffic; less than 1 person / minute
18/05/2022,PM,Singapore ,Changi Village,C2,8.441357,0.099,32.4,cloudy;humid,16:34,16:39,House sparrow,25,Low traffic; less than 1 person / minute
